method,n,seed,instance,status,objective,gap_%,time_s,n_items,n_truck,n_drone,n_rendv,profit,rental,arrival,W_final,W_capacity,W_actual,evals,time_to_best_s,reheats,collected_node_ids,truck_node_ids,drone_node_ids,rendezvous_node_ids,truck_route_node_ids,drone_arc_node_ids,W_sequence
SA,50,0,bench_50_3,ok,-40902.0794,,750.0714,47,30,17,18,38679.0,79581.0794,1094.6503,47236.0,113752.0,50243.0,31978109,699.9671,171,"[47, 6, 26, 20, 21, 22, 8, 9, 11, 12, 13, 14, 16, 15, 27, 30, 31, 34, 25, 32, 33, 35, 39, 38, 37, 41, 44, 43, 42, 51, 4, 7, 5, 23, 10, 17, 19, 18, 28, 29, 24, 36, 46, 45, 40, 49, 50]","[47, 6, 26, 20, 21, 22, 8, 9, 11, 12, 13, 14, 16, 15, 27, 30, 31, 34, 25, 32, 33, 35, 39, 38, 37, 41, 44, 43, 42, 51]","[4, 7, 5, 23, 10, 17, 19, 18, 28, 29, 24, 36, 46, 45, 40, 49, 50]","[3, 47, 6, 26, 8, 12, 14, 15, 27, 30, 34, 33, 35, 37, 41, 42, 51, 1]","[1, 3, 48, 47, 6, 26, 20, 21, 22, 8, 9, 11, 12, 13, 14, 16, 15, 27, 30, 31, 34, 25, 32, 33, 35, 39, 38, 37, 41, 44, 43, 42, 51, 1]","[(1, 2), (2, 3), (48, 4), (4, 47), (47, 7), (7, 6), (6, 5), (5, 26), (26, 23), (23, 8), (9, 10), (10, 12), (12, 17), (17, 14), (14, 19), (19, 15), (15, 18), (18, 27), (27, 28), (28, 30), (30, 29), (29, 34), (34, 24), (24, 33), (33, 36), (36, 35), (35, 46), (46, 37), (37, 45), (45, 41), (41, 40), (40, 42), (42, 49), (49, 51), (51, 50), (50, 1)]","[(1, 0.0), (3, 0.0), (48, 0.0), (47, 0.0), (6, 2012.0), (26, 4021.0), (20, 6033.0), (21, 7036.0), (22, 8044.0), (8, 9050.0), (9, 11060.0), (11, 12068.0), (12, 13071.0), (13, 15089.0), (14, 16090.0), (16, 18098.0), (15, 19099.0), (27, 21112.0), (30, 23127.0), (31, 25144.0), (34, 26151.0), (25, 28155.0), (32, 29159.0), (33, 30168.0), (35, 32179.0), (39, 34189.0), (38, 35192.0), (37, 36197.0), (41, 38200.0), (44, 40209.0), (43, 41217.0), (42, 42225.0), (51, 44228.0), (1, 46231.0)]"
SA,50,2,bench_50_3,ok,-40267.922,,750.1383,48,28,20,20,39327.0,79594.922,1094.8407,48238.0,113752.0,50243.0,31972167,750.1383,171,"[4, 5, 6, 21, 22, 9, 10, 11, 12, 13, 17, 19, 28, 30, 31, 34, 33, 32, 25, 35, 36, 38, 39, 41, 44, 43, 50, 51, 46, 2, 23, 7, 47, 26, 8, 20, 14, 15, 16, 27, 18, 24, 29, 37, 40, 49, 45, 42]","[4, 5, 6, 21, 22, 9, 10, 11, 12, 13, 17, 19, 28, 30, 31, 34, 33, 32, 25, 35, 36, 38, 39, 41, 44, 43, 50, 51]","[46, 2, 23, 7, 47, 26, 8, 20, 14, 15, 16, 27, 18, 24, 29, 37, 40, 49, 45, 42]","[3, 48, 5, 6, 21, 22, 9, 11, 12, 17, 19, 28, 31, 32, 36, 39, 41, 43, 50, 1]","[1, 3, 48, 4, 5, 6, 21, 22, 9, 10, 11, 12, 13, 17, 19, 28, 30, 31, 34, 33, 32, 25, 35, 36, 38, 39, 41, 44, 43, 50, 51, 1]","[(1, 46), (46, 3), (3, 2), (2, 48), (48, 23), (23, 5), (5, 7), (7, 6), (6, 47), (47, 21), (21, 26), (26, 22), (22, 8), (8, 9), (9, 20), (20, 11), (11, 14), (14, 12), (12, 15), (15, 17), (17, 16), (16, 19), (19, 27), (27, 28), (28, 18), (18, 31), (31, 24), (24, 32), (32, 29), (29, 36), (36, 37), (37, 39), (39, 40), (40, 41), (41, 49), (49, 43), (43, 45), (45, 50), (50, 42), (42, 1)]","[(1, 0.0), (3, 0.0), (48, 1001.0), (4, 2003.0), (5, 3007.0), (6, 5023.0), (21, 7032.0), (22, 9048.0), (9, 11058.0), (10, 13068.0), (11, 14077.0), (12, 16083.0), (13, 18092.0), (17, 19093.0), (19, 21106.0), (28, 23115.0), (30, 25129.0), (31, 26138.0), (34, 28154.0), (33, 29158.0), (32, 30160.0), (25, 32178.0), (35, 33182.0), (36, 34189.0), (38, 36192.0), (39, 37197.0), (41, 39202.0), (44, 41210.0), (43, 42218.0), (50, 44229.0), (51, 46238.0), (1, 47238.0)]"
SA,50,4,bench_50_3,ok,-42073.9146,,750.0718,48,31,17,17,39679.0,81752.9146,1124.5243,48230.0,113752.0,50243.0,31881444,257.163,171,"[44, 41, 37, 38, 35, 33, 34, 31, 30, 28, 27, 15, 16, 17, 14, 13, 12, 11, 9, 22, 21, 20, 26, 6, 5, 4, 3, 48, 49, 50, 51, 40, 36, 39, 24, 18, 19, 7, 10, 8, 29, 23, 47, 46, 2, 45, 43, 42]","[44, 41, 37, 38, 35, 33, 34, 31, 30, 28, 27, 15, 16, 17, 14, 13, 12, 11, 9, 22, 21, 20, 26, 6, 5, 4, 3, 48, 49, 50, 51]","[40, 36, 39, 24, 18, 19, 7, 10, 8, 29, 23, 47, 46, 2, 45, 43, 42]","[38, 35, 32, 30, 16, 17, 9, 22, 26, 6, 5, 4, 3, 48, 49, 51, 1]","[1, 44, 41, 37, 38, 35, 33, 25, 32, 34, 31, 30, 28, 27, 15, 16, 17, 14, 13, 12, 11, 9, 22, 21, 20, 26, 6, 5, 4, 3, 48, 49, 50, 51, 1]","[(44, 40), (40, 38), (38, 36), (36, 35), (35, 39), (39, 32), (32, 24), (24, 30), (28, 18), (18, 16), (16, 19), (19, 17), (17, 7), (7, 9), (9, 10), (10, 22), (22, 8), (8, 26), (26, 29), (29, 6), (6, 23), (23, 5), (5, 47), (47, 4), (4, 46), (46, 3), (3, 2), (2, 48), (48, 45), (45, 49), (49, 43), (43, 51), (51, 42), (42, 1)]","[(1, 0.0), (44, 0.0), (41, 1008.0), (37, 2013.0), (38, 3015.0), (35, 5023.0), (33, 7033.0), (25, 8035.0), (32, 8035.0), (34, 9038.0), (31, 10042.0), (30, 11049.0), (28, 13067.0), (27, 14075.0), (15, 15081.0), (16, 16086.0), (17, 18096.0), (14, 20112.0), (13, 21112.0), (12, 22113.0), (11, 23122.0), (9, 24125.0), (22, 26134.0), (21, 28149.0), (20, 29157.0), (26, 30160.0), (6, 32166.0), (5, 34174.0), (4, 36190.0), (3, 38202.0), (48, 40208.0), (49, 42210.0), (50, 44217.0), (51, 45222.0), (1, 47230.0)]"
SA,50,6,bench_50_3,ok,-40226.3319,,750.1126,48,31,17,17,39228.0,79454.3319,1092.9069,48236.0,113752.0,50243.0,31397174,750.1126,168,"[4, 5, 23, 26, 20, 21, 22, 8, 9, 11, 12, 13, 17, 16, 15, 18, 27, 30, 31, 34, 33, 32, 25, 35, 36, 37, 41, 44, 43, 50, 51, 46, 47, 6, 7, 10, 19, 14, 28, 29, 39, 24, 38, 45, 40, 42, 49, 48]","[4, 5, 23, 26, 20, 21, 22, 8, 9, 11, 12, 13, 17, 16, 15, 18, 27, 30, 31, 34, 33, 32, 25, 35, 36, 37, 41, 44, 43, 50, 51]","[46, 47, 6, 7, 10, 19, 14, 28, 29, 39, 24, 38, 45, 40, 42, 49, 48]","[2, 23, 20, 11, 13, 17, 18, 31, 33, 35, 36, 37, 41, 44, 43, 50, 1]","[1, 2, 3, 4, 5, 23, 26, 20, 21, 22, 8, 9, 11, 12, 13, 17, 16, 15, 18, 27, 30, 31, 34, 33, 32, 25, 35, 36, 37, 41, 44, 43, 50, 51, 1]","[(1, 46), (46, 2), (2, 47), (47, 23), (23, 6), (6, 20), (20, 7), (7, 11), (11, 10), (10, 13), (13, 19), (19, 17), (17, 14), (14, 18), (18, 28), (28, 31), (31, 29), (29, 33), (32, 39), (39, 35), (35, 24), (24, 36), (36, 38), (38, 37), (37, 45), (45, 41), (41, 40), (40, 44), (44, 42), (42, 43), (43, 49), (49, 50), (50, 48), (48, 1)]","[(1, 0.0), (2, 0.0), (3, 1001.0), (4, 1001.0), (5, 2005.0), (23, 3013.0), (26, 5029.0), (20, 6033.0), (21, 8044.0), (22, 9052.0), (8, 10058.0), (9, 11060.0), (11, 12068.0), (12, 14072.0), (13, 15081.0), (17, 17091.0), (16, 19107.0), (15, 20108.0), (18, 21113.0), (27, 23122.0), (30, 24128.0), (31, 25137.0), (34, 27152.0), (33, 28156.0), (32, 30158.0), (25, 31167.0), (35, 32171.0), (36, 34181.0), (37, 36193.0), (41, 38200.0), (44, 40209.0), (43, 42220.0), (50, 44228.0), (51, 46236.0), (1, 47236.0)]"
SA,50,8,bench_50_3,ok,-39811.696,,750.1535,47,28,19,20,38679.0,78490.696,1079.6519,47236.0,113752.0,50243.0,31657747,750.1535,169,"[4, 47, 23, 6, 26, 20, 21, 22, 8, 9, 12, 13, 14, 16, 19, 28, 30, 31, 34, 33, 25, 35, 38, 37, 45, 43, 42, 51, 7, 46, 5, 11, 10, 17, 15, 27, 18, 29, 32, 24, 40, 39, 41, 36, 44, 49, 50]","[4, 47, 23, 6, 26, 20, 21, 22, 8, 9, 12, 13, 14, 16, 19, 28, 30, 31, 34, 33, 25, 35, 38, 37, 45, 43, 42, 51]","[7, 46, 5, 11, 10, 17, 15, 27, 18, 29, 32, 24, 40, 39, 41, 36, 44, 49, 50]","[2, 4, 23, 22, 9, 12, 16, 19, 28, 30, 33, 25, 35, 38, 37, 45, 43, 42, 51, 1]","[1, 2, 3, 4, 47, 23, 6, 26, 20, 21, 22, 8, 9, 12, 13, 14, 16, 19, 28, 30, 31, 34, 33, 25, 35, 38, 37, 45, 43, 42, 51, 1]","[(1, 48), (48, 2), (2, 7), (7, 4), (4, 46), (46, 23), (23, 5), (5, 22), (22, 11), (11, 9), (9, 10), (10, 12), (12, 17), (17, 16), (16, 15), (15, 19), (19, 27), (27, 28), (28, 18), (18, 30), (30, 29), (29, 33), (33, 32), (32, 25), (25, 24), (24, 35), (35, 40), (40, 38), (38, 39), (39, 37), (37, 41), (41, 45), (45, 36), (36, 43), (43, 44), (44, 42), (42, 49), (49, 51), (51, 50), (50, 1)]","[(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (47, 2005.0), (23, 3013.0), (6, 5022.0), (26, 6030.0), (20, 7034.0), (21, 8037.0), (22, 9045.0), (8, 11059.0), (9, 12061.0), (12, 14072.0), (13, 16090.0), (14, 17091.0), (16, 18091.0), (19, 20100.0), (28, 22113.0), (30, 24127.0), (31, 26145.0), (34, 27152.0), (33, 28156.0), (25, 30158.0), (35, 32171.0), (38, 34187.0), (37, 36195.0), (45, 38200.0), (43, 40209.0), (42, 42220.0), (51, 44228.0), (1, 46231.0)]"
SA,50,0,bench_50_4,ok,-39534.2135,,750.1518,49,32,17,17,41788.0,81322.2135,1118.5999,49241.0,113752.0,50247.0,31265970,750.1518,167,"[51, 48, 50, 24, 22, 23, 21, 20, 8, 10, 7, 11, 19, 18, 12, 15, 17, 36, 35, 34, 33, 31, 30, 29, 27, 28, 39, 40, 41, 45, 47, 46, 2, 3, 25, 5, 9, 6, 13, 16, 37, 14, 32, 38, 43, 26, 44, 42, 4]","[51, 48, 50, 24, 22, 23, 21, 20, 8, 10, 7, 11, 19, 18, 12, 15, 17, 36, 35, 34, 33, 31, 30, 29, 27, 28, 39, 40, 41, 45, 47, 46]","[2, 3, 25, 5, 9, 6, 13, 16, 37, 14, 32, 38, 43, 26, 44, 42, 4]","[51, 50, 21, 10, 7, 18, 12, 17, 35, 31, 30, 28, 40, 41, 45, 47, 1]","[1, 51, 48, 49, 50, 24, 22, 23, 21, 20, 8, 10, 7, 11, 19, 18, 12, 15, 17, 36, 35, 34, 33, 31, 30, 29, 27, 28, 39, 40, 41, 45, 47, 46, 1]","[(1, 2), (2, 51), (51, 3), (3, 50), (50, 25), (25, 21), (21, 5), (5, 10), (10, 9), (9, 7), (11, 6), (6, 18), (18, 13), (13, 12), (12, 16), (16, 17), (17, 37), (37, 35), (35, 14), (14, 31), (31, 32), (32, 30), (30, 38), (38, 28), (28, 43), (43, 40), (40, 26), (26, 41), (41, 44), (44, 45), (45, 42), (42, 47), (47, 4), (4, 1)]","[(1, 0.0), (51, 0.0), (48, 2016.0), (49, 3017.0), (50, 3017.0), (24, 5024.0), (22, 6026.0), (23, 7035.0), (21, 8042.0), (20, 10052.0), (8, 11060.0), (10, 12068.0), (7, 14078.0), (11, 16089.0), (19, 17089.0), (18, 18095.0), (12, 20101.0), (15, 22108.0), (17, 23113.0), (36, 25122.0), (35, 26130.0), (34, 28139.0), (33, 29143.0), (31, 30144.0), (30, 32151.0), (29, 34161.0), (27, 35166.0), (28, 36172.0), (39, 38180.0), (40, 39182.0), (41, 41195.0), (45, 43201.0), (47, 45213.0), (46, 47224.0), (1, 48232.0)]"
SA,50,2,bench_50_4,ok,-38046.5022,,750.2004,49,31,18,18,41984.0,80030.5022,1100.8322,49243.0,113752.0,50247.0,31063751,750.2003,166,"[46, 47, 41, 42, 40, 27, 37, 35, 36, 17, 15, 12, 13, 14, 11, 7, 8, 9, 6, 22, 23, 21, 20, 31, 30, 25, 50, 49, 48, 51, 2, 45, 43, 39, 44, 38, 16, 19, 33, 10, 18, 5, 32, 34, 26, 24, 29, 4, 3]","[46, 47, 41, 42, 40, 27, 37, 35, 36, 17, 15, 12, 13, 14, 11, 7, 8, 9, 6, 22, 23, 21, 20, 31, 30, 25, 50, 49, 48, 51, 2]","[45, 43, 39, 44, 38, 16, 19, 33, 10, 18, 5, 32, 34, 26, 24, 29, 4, 3]","[41, 40, 27, 35, 17, 15, 14, 8, 9, 22, 20, 31, 30, 25, 50, 49, 51, 1]","[1, 46, 47, 41, 42, 40, 27, 28, 37, 35, 36, 17, 15, 12, 13, 14, 11, 7, 8, 9, 6, 22, 23, 21, 20, 31, 30, 25, 50, 49, 48, 51, 2, 1]","[(46, 45), (45, 41), (41, 43), (43, 40), (40, 39), (39, 27), (27, 44), (44, 35), (35, 38), (38, 17), (17, 16), (16, 15), (15, 19), (19, 14), (14, 33), (33, 8), (8, 10), (10, 9), (9, 18), (18, 22), (23, 5), (5, 20), (20, 32), (32, 31), (31, 34), (34, 30), (30, 26), (26, 25), (25, 24), (24, 50), (50, 29), (29, 49), (49, 4), (4, 51), (51, 3), (3, 1)]","[(1, 0.0), (46, 0.0), (47, 1008.0), (41, 2015.0), (42, 4025.0), (40, 5029.0), (27, 7042.0), (28, 9050.0), (37, 9050.0), (35, 10056.0), (36, 12065.0), (17, 13073.0), (15, 15081.0), (12, 17091.0), (13, 18091.0), (14, 19098.0), (11, 21110.0), (7, 22110.0), (8, 23112.0), (9, 25121.0), (6, 27137.0), (22, 28137.0), (23, 30152.0), (21, 31159.0), (20, 32162.0), (31, 34173.0), (30, 36177.0), (25, 38188.0), (50, 40197.0), (49, 42201.0), (48, 44212.0), (51, 45213.0), (2, 47229.0), (1, 48238.0)]"
SA,50,4,bench_50_4,ok,-38152.9433,,750.1089,49,33,16,17,41984.0,80136.9433,1102.2963,49243.0,113752.0,50247.0,30942256,750.1088,165,"[47, 41, 42, 40, 39, 27, 26, 29, 30, 31, 34, 35, 36, 19, 18, 15, 12, 14, 11, 8, 9, 6, 5, 21, 20, 32, 23, 25, 50, 49, 48, 51, 2, 45, 43, 38, 37, 17, 16, 13, 7, 10, 22, 33, 44, 24, 3, 4, 46]","[47, 41, 42, 40, 39, 27, 26, 29, 30, 31, 34, 35, 36, 19, 18, 15, 12, 14, 11, 8, 9, 6, 5, 21, 20, 32, 23, 25, 50, 49, 48, 51, 2]","[45, 43, 38, 37, 17, 16, 13, 7, 10, 22, 33, 44, 24, 3, 4, 46]","[41, 39, 27, 35, 19, 12, 14, 11, 8, 6, 5, 21, 25, 50, 48, 2, 1]","[1, 47, 41, 42, 40, 39, 27, 26, 29, 30, 31, 34, 35, 36, 19, 18, 15, 12, 14, 11, 8, 9, 6, 5, 21, 20, 32, 23, 25, 50, 49, 48, 51, 2, 1]","[(47, 45), (45, 41), (42, 43), (43, 39), (39, 28), (28, 27), (26, 38), (38, 35), (35, 37), (37, 19), (19, 17), (17, 12), (12, 16), (16, 14), (14, 13), (13, 11), (11, 7), (7, 8), (9, 10), (10, 6), (6, 22), (22, 5), (5, 33), (33, 21), (21, 44), (44, 25), (25, 24), (24, 50), (50, 3), (3, 48), (48, 4), (4, 2), (2, 46), (46, 1)]","[(1, 0.0), (47, 0.0), (41, 1007.0), (42, 3017.0), (40, 4021.0), (39, 5028.0), (27, 7036.0), (26, 8042.0), (29, 9044.0), (30, 10049.0), (31, 11056.0), (34, 12057.0), (35, 13061.0), (36, 15068.0), (19, 16076.0), (18, 18088.0), (15, 19094.0), (12, 20099.0), (14, 22103.0), (11, 24114.0), (8, 26121.0), (9, 28131.0), (6, 29140.0), (5, 31147.0), (21, 33159.0), (20, 35163.0), (32, 36171.0), (23, 37174.0), (25, 38181.0), (50, 40194.0), (49, 42198.0), (48, 43204.0), (51, 45210.0), (2, 46217.0), (1, 48235.0)]"
SA,50,6,bench_50_4,ok,-39304.7958,,750.0776,49,32,17,17,41788.0,81092.7958,1115.4442,49241.0,113752.0,50247.0,30912698,185.1225,165,"[51, 48, 50, 25, 24, 22, 23, 32, 20, 7, 8, 10, 11, 14, 13, 12, 16, 17, 35, 34, 31, 30, 29, 27, 28, 39, 40, 42, 43, 41, 47, 46, 2, 3, 21, 5, 33, 9, 6, 19, 15, 18, 36, 4, 26, 38, 44, 37, 45]","[51, 48, 50, 25, 24, 22, 23, 32, 20, 7, 8, 10, 11, 14, 13, 12, 16, 17, 35, 34, 31, 30, 29, 27, 28, 39, 40, 42, 43, 41, 47, 46]","[2, 3, 21, 5, 33, 9, 6, 19, 15, 18, 36, 4, 26, 38, 44, 37, 45]","[51, 50, 23, 20, 8, 10, 13, 12, 17, 35, 34, 27, 39, 42, 43, 46, 1]","[1, 51, 48, 49, 50, 25, 24, 22, 23, 32, 20, 7, 8, 10, 11, 14, 13, 12, 16, 17, 35, 34, 31, 30, 29, 27, 28, 39, 40, 42, 43, 41, 47, 46, 1]","[(1, 2), (2, 51), (51, 3), (3, 50), (50, 21), (21, 23), (23, 5), (5, 20), (20, 33), (33, 8), (8, 9), (9, 10), (10, 6), (6, 13), (13, 19), (19, 12), (16, 15), (15, 17), (17, 18), (18, 35), (35, 36), (36, 34), (34, 4), (4, 27), (27, 26), (26, 39), (39, 38), (38, 42), (42, 44), (44, 43), (43, 37), (37, 46), (46, 45), (45, 1)]","[(1, 0.0), (51, 0.0), (48, 2016.0), (49, 3017.0), (50, 3017.0), (25, 5024.0), (24, 6031.0), (22, 7033.0), (23, 8042.0), (32, 10052.0), (20, 11055.0), (7, 13066.0), (8, 14068.0), (10, 16077.0), (11, 18093.0), (14, 19093.0), (13, 20099.0), (12, 22106.0), (16, 24112.0), (17, 25117.0), (35, 27126.0), (34, 29135.0), (31, 31147.0), (30, 32148.0), (29, 33155.0), (27, 34160.0), (28, 36175.0), (39, 37179.0), (40, 39183.0), (42, 40190.0), (43, 42198.0), (41, 44210.0), (47, 45214.0), (46, 46221.0), (1, 48235.0)]"
SA,50,8,bench_50_4,ok,-39322.8306,,750.2293,49,34,15,15,41984.0,81306.8306,1118.3883,49243.0,113752.0,50247.0,30532985,750.2293,163,"[46, 47, 41, 42, 40, 27, 39, 38, 35, 36, 17, 15, 18, 19, 14, 11, 7, 10, 8, 9, 6, 21, 20, 33, 31, 30, 29, 25, 24, 50, 49, 48, 51, 2, 44, 43, 26, 37, 16, 13, 12, 5, 22, 34, 32, 23, 3, 4, 45]","[46, 47, 41, 42, 40, 27, 39, 38, 35, 36, 17, 15, 18, 19, 14, 11, 7, 10, 8, 9, 6, 21, 20, 33, 31, 30, 29, 25, 24, 50, 49, 48, 51, 2]","[44, 43, 26, 37, 16, 13, 12, 5, 22, 34, 32, 23, 3, 4, 45]","[42, 28, 35, 17, 15, 14, 10, 6, 20, 31, 29, 24, 49, 51, 1]","[1, 46, 47, 41, 42, 40, 27, 28, 39, 38, 35, 36, 17, 15, 18, 19, 14, 11, 7, 10, 8, 9, 6, 21, 20, 33, 31, 30, 29, 25, 24, 50, 49, 48, 51, 2, 1]","[(1, 44), (44, 42), (42, 43), (43, 28), (39, 26), (26, 35), (35, 37), (37, 17), (17, 16), (16, 15), (19, 13), (13, 14), (14, 12), (12, 10), (10, 5), (5, 6), (6, 22), (22, 20), (20, 34), (34, 31), (31, 32), (32, 29), (29, 23), (23, 24), (24, 3), (3, 49), (49, 4), (4, 51), (51, 45), (45, 1)]","[(1, 0.0), (46, 0.0), (47, 1008.0), (41, 2015.0), (42, 3019.0), (40, 5029.0), (27, 6036.0), (28, 7042.0), (39, 8048.0), (38, 9050.0), (35, 10054.0), (36, 12059.0), (17, 13067.0), (15, 15077.0), (18, 17087.0), (19, 18093.0), (14, 19099.0), (11, 21112.0), (7, 22112.0), (10, 23114.0), (8, 25121.0), (9, 26129.0), (6, 27138.0), (21, 29141.0), (20, 30144.0), (33, 32161.0), (31, 33162.0), (30, 35167.0), (29, 36174.0), (25, 38182.0), (24, 39189.0), (50, 41198.0), (49, 42200.0), (48, 44211.0), (51, 45212.0), (2, 47228.0), (1, 48237.0)]"
SA,50,0,bench_50_5,ok,-35365.7428,,750.1049,49,32,17,17,40440.0,75805.7428,1042.72,49218.0,113752.0,50218.0,31677952,750.1049,169,"[46, 45, 43, 42, 41, 40, 39, 38, 35, 36, 22, 23, 25, 17, 18, 16, 20, 26, 19, 12, 11, 10, 9, 33, 28, 27, 29, 7, 49, 4, 3, 51, 47, 44, 34, 37, 24, 21, 15, 13, 14, 32, 31, 8, 30, 6, 5, 50, 2]","[46, 45, 43, 42, 41, 40, 39, 38, 35, 36, 22, 23, 25, 17, 18, 16, 20, 26, 19, 12, 11, 10, 9, 33, 28, 27, 29, 7, 49, 4, 3, 51]","[47, 44, 34, 37, 24, 21, 15, 13, 14, 32, 31, 8, 30, 6, 5, 50, 2]","[45, 42, 38, 36, 22, 18, 16, 20, 19, 10, 27, 29, 7, 49, 4, 51, 1]","[1, 48, 46, 45, 43, 42, 41, 40, 39, 38, 35, 36, 22, 23, 25, 17, 18, 16, 20, 26, 19, 12, 11, 10, 9, 33, 28, 27, 29, 7, 49, 4, 3, 51, 1]","[(48, 47), (47, 45), (45, 44), (44, 42), (42, 34), (34, 38), (35, 37), (37, 36), (36, 24), (24, 22), (23, 21), (21, 18), (18, 15), (15, 16), (16, 13), (13, 20), (20, 14), (14, 19), (19, 32), (32, 10), (10, 31), (31, 27), (27, 8), (8, 29), (29, 30), (30, 7), (7, 6), (6, 49), (49, 5), (5, 4), (4, 50), (50, 51), (51, 2), (2, 1)]","[(1, 0.0), (48, 0.0), (46, 0.0), (45, 1005.0), (43, 3008.0), (42, 4012.0), (41, 6018.0), (40, 7022.0), (39, 8026.0), (38, 9032.0), (35, 11040.0), (36, 12045.0), (22, 14047.0), (23, 16060.0), (25, 17069.0), (17, 18071.0), (18, 19080.0), (16, 21083.0), (20, 23092.0), (26, 25097.0), (19, 26102.0), (12, 28112.0), (11, 29117.0), (10, 30124.0), (9, 32138.0), (33, 33146.0), (28, 34155.0), (27, 35162.0), (29, 37175.0), (7, 39190.0), (49, 41199.0), (4, 43205.0), (3, 45209.0), (51, 46215.0), (1, 48218.0)]"
SA,50,2,bench_50_5,ok,-33865.7533,,750.1616,50,29,21,21,41121.0,74986.7533,1031.4547,50218.0,113752.0,50218.0,32030870,750.1615,171,"[4, 50, 49, 7, 29, 28, 8, 9, 10, 12, 13, 20, 18, 16, 17, 25, 23, 36, 35, 38, 39, 42, 43, 41, 45, 46, 47, 48, 2, 5, 44, 34, 27, 33, 11, 14, 26, 19, 15, 21, 22, 24, 37, 40, 32, 31, 30, 6, 51, 3]","[4, 50, 49, 7, 29, 28, 8, 9, 10, 12, 13, 20, 18, 16, 17, 25, 23, 36, 35, 38, 39, 42, 43, 41, 45, 46, 47, 48, 2]","[5, 44, 34, 27, 33, 11, 14, 26, 19, 15, 21, 22, 24, 37, 40, 32, 31, 30, 6, 51, 3]","[50, 7, 28, 8, 10, 12, 13, 20, 18, 17, 23, 36, 35, 38, 39, 42, 41, 45, 48, 2, 1]","[1, 4, 50, 49, 7, 29, 28, 8, 9, 10, 12, 13, 20, 18, 16, 17, 25, 23, 36, 35, 38, 39, 42, 43, 41, 45, 46, 47, 48, 2, 1]","[(1, 5), (5, 50), (50, 44), (44, 7), (7, 34), (34, 28), (28, 27), (27, 8), (8, 33), (33, 10), (10, 11), (11, 12), (12, 14), (14, 13), (13, 26), (26, 20), (20, 19), (19, 18), (18, 15), (15, 17), (17, 21), (21, 23), (23, 22), (22, 36), (36, 24), (24, 35), (35, 37), (37, 38), (38, 40), (40, 39), (39, 32), (32, 42), (42, 31), (31, 41), (41, 30), (30, 45), (45, 6), (6, 48), (48, 51), (51, 2), (2, 3), (3, 1)]","[(1, 0.0), (4, 0.0), (50, 1002.0), (49, 3007.0), (7, 4012.0), (29, 6018.0), (28, 7024.0), (8, 9035.0), (9, 11053.0), (10, 12061.0), (12, 14077.0), (13, 16089.0), (20, 18097.0), (18, 20103.0), (16, 22110.0), (17, 23112.0), (25, 25128.0), (23, 26130.0), (36, 28141.0), (35, 30148.0), (38, 32159.0), (39, 34165.0), (42, 36175.0), (43, 38186.0), (41, 39190.0), (45, 41198.0), (46, 43204.0), (47, 44209.0), (48, 45211.0), (2, 47212.0), (1, 49212.0)]"
SA,50,4,bench_50_5,ok,-36309.1079,,750.1164,50,32,18,18,41121.0,77430.1079,1065.0634,50218.0,113752.0,50218.0,32137573,750.1163,172,"[44, 45, 43, 42, 39, 38, 37, 35, 24, 23, 25, 26, 20, 18, 17, 16, 15, 13, 12, 11, 10, 9, 8, 27, 28, 33, 29, 7, 49, 4, 3, 51, 47, 46, 31, 40, 21, 22, 19, 36, 14, 41, 34, 32, 30, 6, 5, 50, 2, 48]","[44, 45, 43, 42, 39, 38, 37, 35, 24, 23, 25, 26, 20, 18, 17, 16, 15, 13, 12, 11, 10, 9, 8, 27, 28, 33, 29, 7, 49, 4, 3, 51]","[47, 46, 31, 40, 21, 22, 19, 36, 14, 41, 34, 32, 30, 6, 5, 50, 2, 48]","[45, 43, 39, 35, 26, 17, 16, 12, 11, 27, 33, 29, 7, 49, 4, 3, 51, 1]","[1, 44, 45, 43, 42, 39, 38, 37, 35, 24, 23, 25, 26, 20, 18, 17, 16, 15, 13, 12, 11, 10, 9, 8, 27, 28, 33, 29, 7, 49, 4, 3, 51, 1]","[(1, 47), (47, 45), (45, 46), (46, 43), (43, 31), (31, 39), (39, 40), (40, 35), (35, 21), (21, 26), (26, 22), (22, 17), (17, 19), (19, 16), (16, 36), (36, 12), (12, 14), (14, 11), (11, 41), (41, 27), (27, 34), (34, 33), (33, 32), (32, 29), (29, 30), (30, 7), (7, 6), (6, 49), (49, 5), (5, 4), (4, 50), (50, 3), (3, 2), (2, 51), (51, 48), (48, 1)]","[(1, 0.0), (44, 0.0), (45, 1002.0), (43, 3005.0), (42, 5014.0), (39, 6018.0), (38, 8028.0), (37, 9032.0), (35, 10034.0), (24, 12043.0), (23, 13049.0), (25, 14058.0), (26, 15060.0), (20, 17067.0), (18, 18068.0), (17, 19069.0), (16, 21085.0), (15, 23093.0), (13, 24100.0), (12, 25104.0), (11, 27109.0), (10, 29120.0), (9, 30127.0), (8, 31135.0), (27, 32144.0), (28, 34157.0), (33, 35164.0), (29, 37177.0), (7, 39190.0), (49, 41199.0), (4, 43205.0), (3, 45209.0), (51, 47218.0), (1, 49218.0)]"
