method,dataset,n,layout,ED_frac,ED,d_max,instance,seed,status,objective,profit,rental,arrival,time_s,time_to_best_s,n_items,n_truck,n_drone,n_rendv,W_final,W_capacity,evals,reheats,error
VNS,ttd300,20,5,0.25,90.0,360.0,ttd300_n20_L5_f025,0,ok,-55473.1357,10424.0,65897.1357,1317.9427,300.0,1.5857,12,10,2,4,12046.0,45501.0,75889228,,
VNS,ttd300,20,1,0.5,192.0,384.0,ttd300_n20_L1_f050,0,ok,-49060.5145,15826.0,64886.5145,1297.7303,300.0027,31.4748,18,10,8,8,18070.0,45501.0,33994697,,
VNS,ttd300,20,2,0.5,150.0,299.0,ttd300_n20_L2_f050,0,ok,-30008.7763,14660.0,44668.7763,893.3755,300.0572,10.2443,17,10,7,8,17084.0,45501.0,24781135,,
VNS,ttd300,20,3,0.5,178.0,357.0,ttd300_n20_L3_f050,0,ok,-41196.6673,12545.0,53741.6673,1074.8333,300.0673,68.1832,14,8,6,9,14063.0,45501.0,19399156,,
VNS,ttd300,20,5,0.5,180.0,360.0,ttd300_n20_L5_f050,0,ok,-43818.6116,12692.0,56510.6116,1130.2122,300.0261,128.7877,15,8,7,9,15067.0,45501.0,25281762,,
VNS,ttd300,20,4,0.5,164.0,328.0,ttd300_n20_L4_f050,0,ok,-35825.5306,14158.0,49983.5306,999.6706,300.0471,12.5437,17,9,8,9,17098.0,45501.0,22698306,,
VNS,ttd300,20,1,0.75,288.0,384.0,ttd300_n20_L1_f075,0,ok,-33317.762,15852.0,49169.762,983.3952,300.0068,266.4211,18,10,8,9,18077.0,45501.0,14788077,,
VNS,ttd300,20,2,0.75,224.0,299.0,ttd300_n20_L2_f075,0,ok,-23628.1266,16811.0,40439.1266,808.7825,300.0,9.6854,20,10,10,10,20106.0,45501.0,25636592,,
VNS,ttd300,20,3,0.75,268.0,357.0,ttd300_n20_L3_f075,0,ok,-29807.7086,17694.0,47501.7086,950.0342,300.0,2.2378,20,11,9,9,20089.0,45501.0,13357258,,
VNS,ttd300,20,4,0.75,246.0,328.0,ttd300_n20_L4_f075,0,ok,-26938.013,15139.0,42077.013,841.5403,300.0008,102.1663,18,8,10,10,18098.0,45501.0,20413033,,
VNS,ttd300,20,5,0.75,270.0,360.0,ttd300_n20_L5_f075,0,ok,-33232.5669,16420.0,49652.5669,993.0513,300.0021,180.9894,20,10,10,10,20082.0,45501.0,19400691,,
VNS,ttd300,20,1,1.0,384.0,384.0,ttd300_n20_L1_f100,0,ok,-27599.1875,17523.0,45122.1875,902.4438,300.0025,210.3868,20,13,7,7,20078.0,45501.0,10914805,,
VNS,ttd300,20,2,1.0,299.0,299.0,ttd300_n20_L2_f100,0,ok,-22887.8817,16811.0,39698.8817,793.9776,300.0015,39.2401,20,10,10,10,20106.0,45501.0,13708854,,
VNS,ttd300,20,3,1.0,357.0,357.0,ttd300_n20_L3_f100,0,ok,-27853.9042,17694.0,45547.9042,910.9581,300.0041,182.3679,20,12,8,8,20089.0,45501.0,9748138,,
VNS,ttd300,20,5,1.0,360.0,360.0,ttd300_n20_L5_f100,0,ok,-29856.4348,15672.0,45528.4348,910.5687,300.0143,22.576,19,12,7,8,19081.0,45501.0,8655700,,
VNS,ttd300,20,4,1.0,328.0,328.0,ttd300_n20_L4_f100,0,ok,-26839.4334,15139.0,41978.4334,839.5687,300.0209,27.5229,18,10,8,8,18098.0,45501.0,11110258,,
VNS,ttd300,30,1,0.25,94.0,374.0,ttd300_n30_L1_f025,0,ok,-52332.7778,20448.0,72780.7778,1455.6156,450.0197,246.4391,24,18,6,8,24118.0,68251.0,31157556,,
VNS,ttd300,30,2,0.25,93.0,372.0,ttd300_n30_L2_f025,0,ok,-42801.8218,21784.0,64585.8218,1291.7164,450.0078,12.0106,25,15,10,12,25102.0,68251.0,53126090,,
SA,ttd300,30,2,0.25,93.0,372.0,ttd300_n30_L2_f025,0,ok,-42801.8218,21784.0,64585.8218,1291.7164,450.0704,450.0704,25,15,10,12,25102.0,68251.0,30858677,273,
SA,ttd300,30,1,0.25,94.0,374.0,ttd300_n30_L1_f025,0,ok,-52332.7778,20448.0,72780.7778,1455.6156,450.2353,384.4617,24,18,6,8,24118.0,68251.0,31898369,282,
VNS,ttd300,30,3,0.25,80.0,321.0,ttd300_n30_L3_f025,0,ok,-48763.3614,20493.0,69256.3614,1385.1272,450.0194,58.749,25,16,9,9,25104.0,68251.0,25040051,,
SA,ttd300,30,4,0.25,87.0,347.0,ttd300_n30_L4_f025,0,ok,-49102.4367,22545.0,71647.4367,1432.9487,450.0259,125.841,26,16,10,11,26112.0,68251.0,32567343,288,
SA,ttd300,30,3,0.25,80.0,321.0,ttd300_n30_L3_f025,0,ok,-48249.3926,20493.0,68742.3926,1374.8479,450.1623,26.7985,25,16,9,9,25104.0,68251.0,34355487,304,
VNS,ttd300,30,4,0.25,87.0,347.0,ttd300_n30_L4_f025,0,ok,-49102.4367,22545.0,71647.4367,1432.9487,450.0001,158.299,26,16,10,11,26112.0,68251.0,57905418,,
VNS,ttd300,30,5,0.25,83.0,331.0,ttd300_n30_L5_f025,0,ok,-44665.0907,20563.0,65228.0907,1304.5618,450.0071,24.6739,24,16,8,9,24128.0,68251.0,18808749,,
SA,ttd300,30,1,0.5,187.0,374.0,ttd300_n30_L1_f050,0,ok,-35861.5591,25223.0,61084.5591,1221.6912,450.016,23.7619,30,16,14,14,30154.0,68251.0,27932037,247,
VNS,ttd300,30,1,0.5,187.0,374.0,ttd300_n30_L1_f050,0,ok,-37177.5024,24590.0,61767.5024,1235.35,450.0059,217.3483,29,18,11,11,29147.0,68251.0,22660928,,
SA,ttd300,30,5,0.25,83.0,331.0,ttd300_n30_L5_f025,0,ok,-45123.4728,20028.0,65151.4728,1303.0295,450.2245,218.3601,23,15,8,9,23121.0,68251.0,32929573,291,
SA,ttd300,30,2,0.5,186.0,372.0,ttd300_n30_L2_f050,0,ok,-37732.8187,24004.0,61736.8187,1234.7364,450.0147,125.7767,28,14,14,14,28110.0,68251.0,28179796,249,
VNS,ttd300,30,2,0.5,186.0,372.0,ttd300_n30_L2_f050,0,ok,-37836.8522,24023.0,61859.8522,1237.197,450.0,60.8315,28,18,10,11,28121.0,68251.0,31914660,,
SA,ttd300,30,3,0.5,160.0,321.0,ttd300_n30_L3_f050,0,ok,-31940.8619,23224.0,55164.8619,1103.2972,450.0297,450.0297,28,14,14,14,28114.0,68251.0,28943717,256,
VNS,ttd300,30,3,0.5,160.0,321.0,ttd300_n30_L3_f050,0,ok,-30592.3865,23892.0,54484.3865,1089.6877,450.0029,86.1954,29,16,13,13,29119.0,68251.0,32081580,,
SA,ttd300,30,4,0.5,174.0,347.0,ttd300_n30_L4_f050,0,ok,-33491.447,23553.0,57044.447,1140.8889,450.0162,218.1648,27,16,11,14,27118.0,68251.0,27949713,247,
VNS,ttd300,30,4,0.5,174.0,347.0,ttd300_n30_L4_f050,0,ok,-35380.2186,23363.0,58743.2186,1174.8644,450.0048,286.8285,27,18,9,12,27122.0,68251.0,34986866,,
SA,ttd300,30,5,0.5,166.0,331.0,ttd300_n30_L5_f050,0,ok,-32133.4911,22909.0,55042.4911,1100.8498,450.0257,450.0256,27,15,12,13,27140.0,68251.0,28552915,252,
VNS,ttd300,30,5,0.5,166.0,331.0,ttd300_n30_L5_f050,0,ok,-35261.228,22150.0,57411.228,1148.2246,450.0,99.0784,26,16,10,12,26133.0,68251.0,29116687,,
VNS,ttd300,30,1,0.75,280.0,374.0,ttd300_n30_L1_f075,0,ok,-29716.865,25223.0,54939.865,1098.7973,450.0,395.4932,30,18,12,12,30154.0,68251.0,16057342,,
VNS,ttd300,30,2,0.75,279.0,372.0,ttd300_n30_L2_f075,0,ok,-36206.6379,23312.0,59518.6379,1190.3728,450.0051,238.5761,27,18,9,10,27114.0,68251.0,14765641,,
SA,ttd300,30,2,0.75,279.0,372.0,ttd300_n30_L2_f075,0,ok,-35117.1495,23312.0,58429.1495,1168.583,450.302,450.3019,27,18,9,11,27114.0,68251.0,28575586,252,
SA,ttd300,30,1,0.75,280.0,374.0,ttd300_n30_L1_f075,0,ok,-30520.0689,23994.0,54514.0689,1090.2814,450.6116,450.6115,28,17,11,12,28142.0,68251.0,27898665,246,
VNS,ttd300,30,3,0.75,241.0,321.0,ttd300_n30_L3_f075,0,ok,-27647.3686,23224.0,50871.3686,1017.4274,450.0012,124.3451,28,19,9,10,28114.0,68251.0,17564595,,
SA,ttd300,30,3,0.75,241.0,321.0,ttd300_n30_L3_f075,0,ok,-27885.2212,23892.0,51777.2212,1035.5444,450.3737,450.3736,29,18,11,12,29119.0,68251.0,28360447,250,
SA,ttd300,30,4,0.75,260.0,347.0,ttd300_n30_L4_f075,0,ok,-29952.1239,25258.0,55210.1239,1104.2025,450.1131,450.1131,30,20,10,10,30137.0,68251.0,28588859,252,
VNS,ttd300,30,4,0.75,260.0,347.0,ttd300_n30_L4_f075,0,ok,-29667.9386,24824.0,54491.9386,1089.8388,450.0,348.3847,29,20,9,10,29128.0,68251.0,19447612,,
SA,ttd300,30,5,0.75,248.0,331.0,ttd300_n30_L5_f075,0,ok,-32152.1612,24759.0,56911.1612,1138.2232,450.0169,94.1255,30,16,14,14,30157.0,68251.0,28032400,248,
VNS,ttd300,30,5,0.75,248.0,331.0,ttd300_n30_L5_f075,0,ok,-30278.7767,22868.0,53146.7767,1062.9355,450.003,280.6419,27,18,9,10,27139.0,68251.0,15138981,,
VNS,ttd300,30,1,1.0,374.0,374.0,ttd300_n30_L1_f100,0,ok,-29094.864,25223.0,54317.864,1086.3573,450.0387,409.9436,30,20,10,10,30154.0,68251.0,14728923,,
SA,ttd300,30,1,1.0,374.0,374.0,ttd300_n30_L1_f100,0,ok,-29291.5384,25223.0,54514.5384,1090.2908,450.417,450.4169,30,19,11,11,30154.0,68251.0,27508826,243,
VNS,ttd300,30,2,1.0,372.0,372.0,ttd300_n30_L2_f100,0,ok,-36206.6379,23312.0,59518.6379,1190.3728,450.0224,316.6442,27,18,9,10,27114.0,68251.0,12334180,,
SA,ttd300,30,3,1.0,321.0,321.0,ttd300_n30_L3_f100,0,ok,-27383.6167,22734.0,50117.6167,1002.3523,450.2824,450.2824,27,16,11,11,27112.0,68251.0,27461536,243,
VNS,ttd300,30,3,1.0,321.0,321.0,ttd300_n30_L3_f100,0,ok,-28097.2283,23224.0,51321.2283,1026.4246,450.0673,260.9528,28,19,9,10,28114.0,68251.0,10458620,,
SA,ttd300,30,2,1.0,372.0,372.0,ttd300_n30_L2_f100,0,ok,-35493.6604,24150.0,59643.6604,1192.8732,451.0436,451.0436,28,17,11,12,28119.0,68251.0,27990325,247,
VNS,ttd300,30,4,1.0,347.0,347.0,ttd300_n30_L4_f100,0,ok,-28969.455,24824.0,53793.455,1075.8691,450.0361,360.5715,29,19,10,10,29128.0,68251.0,13834080,,
VNS,ttd300,30,5,1.0,331.0,331.0,ttd300_n30_L5_f100,0,ok,-33025.0487,23397.0,56422.0487,1128.441,450.0103,231.6918,28,19,9,10,28145.0,68251.0,9758411,,
SA,ttd300,30,4,1.0,347.0,347.0,ttd300_n30_L4_f100,0,ok,-29312.4111,24824.0,54136.4111,1082.7282,451.0544,451.0544,29,17,12,12,29128.0,68251.0,28279384,250,
