param,value,dataset,n,layout,ED_frac,ED,d_max,instance,seed,status,objective,profit,rental,arrival,time_s,time_to_best_s,n_items,n_truck,n_drone,n_rendv,W_final,W_capacity,evals,reheats,error,R,vmin,vD
vDfact,2,ttd300,100,1,0.75,295.0,393.0,ttd300_n100_L1_f075,1,ok,-32453.3845,82708.0,115161.3845,2303.2277,1200.4559,1200.4558,97,72,25,25,97483.0,227504.0,35399578,95,,50.0,0.1,2.0
vDfact,3,ttd300,100,1,0.75,295.0,393.0,ttd300_n100_L1_f075,1,ok,-35454.3726,83943.0,119397.3726,2387.9475,1200.393,1200.3929,100,66,34,34,100489.0,227504.0,34199025,91,,50.0,0.1,3.0
vDfact,4,ttd300,100,1,0.75,295.0,393.0,ttd300_n100_L1_f075,1,ok,-25515.6393,83677.0,109192.6393,2183.8528,1200.594,1200.5939,99,62,37,37,99488.0,227504.0,33666483,90,,50.0,0.1,4.0
vmin,0.05,ttd300,100,1,0.75,295.0,393.0,ttd300_n100_L1_f075,1,ok,-40191.8267,83198.0,123389.8267,2467.7965,1200.8862,1200.8861,98,68,30,31,98488.0,227504.0,35298085,94,,50.0,0.05,2.0
vmin,0.1,ttd300,100,1,0.75,295.0,393.0,ttd300_n100_L1_f075,1,ok,-32101.3807,82708.0,114809.3807,2296.1876,1200.7439,1200.7439,97,71,26,26,97483.0,227504.0,35570141,95,,50.0,0.1,2.0
vmin,0.25,ttd300,100,1,0.75,295.0,393.0,ttd300_n100_L1_f075,1,ok,-35493.9908,83677.0,119170.9908,2383.4198,1200.6035,1200.6034,99,72,27,27,99488.0,227504.0,35488805,94,,50.0,0.25,2.0
vmin,0.5,ttd300,100,1,0.75,295.0,393.0,ttd300_n100_L1_f075,1,ok,-25894.5902,83943.0,109837.5902,2196.7518,1200.4318,1200.4317,100,77,23,23,100489.0,227504.0,35373493,94,,50.0,0.5,2.0
vmin,0.9,ttd300,100,1,0.75,295.0,393.0,ttd300_n100_L1_f075,1,ok,-17421.0486,83943.0,101364.0486,2027.281,1200.7479,1200.7478,100,75,25,25,100489.0,227504.0,35278068,94,,50.0,0.9,2.0
R,1,ttd300,100,1,1.0,393.0,393.0,ttd300_n100_L1_f100,1,ok,81407.6119,83943.0,2535.3881,2535.3881,1200.5609,1200.5608,100,74,26,26,100489.0,227504.0,35681028,95,,1.0,0.1,2.0
R,100,ttd300,100,1,1.0,393.0,393.0,ttd300_n100_L1_f100,1,ok,-159848.6561,74449.0,234297.6561,2342.9766,1201.5885,1201.5884,85,62,23,26,85434.0,227504.0,35936957,96,,100.0,0.1,2.0
R,12.5,ttd300,100,1,1.0,393.0,393.0,ttd300_n100_L1_f100,1,ok,53130.1563,83943.0,30812.8437,2465.0275,1200.9228,1200.9228,100,74,26,26,100489.0,227504.0,35077267,93,,12.5,0.1,2.0
R,200,ttd300,100,1,1.0,393.0,393.0,ttd300_n100_L1_f100,1,ok,-382170.6604,42338.0,424508.6604,2122.5433,1200.9075,1200.9074,49,32,17,26,49250.0,227504.0,36381618,97,,200.0,0.1,2.0
R,25,ttd300,100,1,1.0,393.0,393.0,ttd300_n100_L1_f100,1,ok,21428.686,83943.0,62514.314,2500.5726,1200.8507,1200.8506,100,76,24,24,100489.0,227504.0,35133376,93,,25.0,0.1,2.0
R,50,ttd300,100,1,1.0,393.0,393.0,ttd300_n100_L1_f100,1,ok,-38929.0412,83251.0,122180.0412,2443.6008,1200.6311,1200.631,98,69,29,29,98488.0,227504.0,35553772,95,,50.0,0.1,2.0
Wcap,0.25,ttd300,100,1,1.0,393.0,393.0,ttd300_n100_L1_f100,1,ok,-82931.1582,32437.0,115368.1582,2307.3632,1200.5934,1200.5933,36,24,12,24,36169.0,56876.0,36418351,97,,50.0,0.1,2.0
Wcap,0.5,ttd300,100,1,1.0,393.0,393.0,ttd300_n100_L1_f100,1,ok,-65101.3245,58760.0,123861.3245,2477.2265,1201.1442,1201.1442,66,44,22,29,66338.0,113752.0,35613519,95,,50.0,0.1,2.0
Wcap,1,ttd300,100,1,1.0,393.0,393.0,ttd300_n100_L1_f100,1,ok,-38929.0412,83251.0,122180.0412,2443.6008,1200.6133,1200.6133,98,69,29,29,98488.0,227504.0,35545851,95,,50.0,0.1,2.0
Wcap,2,ttd300,100,1,1.0,393.0,393.0,ttd300_n100_L1_f100,1,ok,-28859.0854,83943.0,112802.0854,2256.0417,1200.293,160.6435,100,77,23,23,100489.0,455008.0,35346709,94,,50.0,0.1,2.0
Wcap,4,ttd300,100,1,1.0,393.0,393.0,ttd300_n100_L1_f100,1,ok,-17647.4615,83943.0,101590.4615,2031.8092,1201.8343,1201.8342,100,74,26,26,100489.0,910016.0,35116588,93,,50.0,0.1,2.0
baseline,-,ttd300,100,1,1.0,393.0,393.0,ttd300_n100_L1_f100,1,ok,-38929.0412,83251.0,122180.0412,2443.6008,1200.6329,1200.6328,98,69,29,29,98488.0,227504.0,35533671,95,,50.0,0.1,2.0
vDfact,1,ttd300,100,1,1.0,393.0,393.0,ttd300_n100_L1_f100,1,ok,-50633.9457,83251.0,133884.9457,2677.6989,1200.4629,1200.4628,98,85,13,13,98488.0,227504.0,37215988,100,,50.0,0.1,1.0
vDfact,2,ttd300,100,1,1.0,393.0,393.0,ttd300_n100_L1_f100,1,ok,-38740.2899,83251.0,121991.2899,2439.8258,1201.025,1201.0249,98,68,30,30,98488.0,227504.0,35288864,94,,50.0,0.1,2.0
vDfact,0.5,ttd300,100,1,1.0,393.0,393.0,ttd300_n100_L1_f100,1,ok,-57656.5034,80489.0,138145.5034,2762.9101,1449.8187,1449.8187,93,83,10,10,93460.0,227504.0,7893205,19,,50.0,0.1,0.5
vDfact,3,ttd300,100,1,1.0,393.0,393.0,ttd300_n100_L1_f100,1,ok,-34006.5371,83943.0,117949.5371,2358.9907,1200.2898,1095.5875,100,63,37,37,100489.0,227504.0,34373921,92,,50.0,0.1,3.0
vDfact,4,ttd300,100,1,1.0,393.0,393.0,ttd300_n100_L1_f100,1,ok,-23415.9134,83943.0,107358.9134,2147.1783,1200.7253,1200.7252,100,61,39,39,100489.0,227504.0,33181218,88,,50.0,0.1,4.0
vmin,0.05,ttd300,100,1,1.0,393.0,393.0,ttd300_n100_L1_f100,1,ok,-41311.064,82197.0,123508.064,2470.1613,1200.7191,1200.719,96,70,26,27,96477.0,227504.0,34908196,93,,50.0,0.05,2.0
vmin,0.1,ttd300,100,1,1.0,393.0,393.0,ttd300_n100_L1_f100,1,ok,-38929.0412,83251.0,122180.0412,2443.6008,1200.638,1200.638,98,69,29,29,98488.0,227504.0,35491606,95,,50.0,0.1,2.0
vmin,0.25,ttd300,100,1,1.0,393.0,393.0,ttd300_n100_L1_f100,1,ok,-33469.1858,83943.0,117412.1858,2348.2437,1201.011,1201.0109,100,72,28,28,100489.0,227504.0,34946939,93,,50.0,0.25,2.0
vmin,0.5,ttd300,100,1,1.0,393.0,393.0,ttd300_n100_L1_f100,1,ok,-27964.2384,83943.0,111907.2384,2238.1448,1200.6344,1200.6344,100,74,26,26,100489.0,227504.0,34949685,93,,50.0,0.5,2.0
vmin,0.9,ttd300,100,1,1.0,393.0,393.0,ttd300_n100_L1_f100,1,ok,-18704.8075,83943.0,102647.8075,2052.9561,1200.8251,1200.825,100,75,25,25,100489.0,227504.0,35041737,93,,50.0,0.9,2.0
